N1 N2 N10 N100
0.656005 0.542279 0.432928 0.445372
0.0719846 0.867153 0.430808 0.504163
0.942318 0.681791 0.416117 0.541724
0.59995 0.662417 0.653984 0.518014
0.882939 0.439821 0.496271 0.53255
0.226054 0.305596 0.421954 0.537011
0.790497 0.55385 0.419769 0.478019
0.00902523 0.733824 0.457807 0.515287
0.219413 0.843447 0.429683 0.522825
0.618628 0.334899 0.49639 0.509098
0.619919 0.290882 0.538712 0.506094
0.813877 0.330701 0.477767 0.493169
0.64231 0.135728 0.493031 0.492515
0.725676 0.593103 0.408592 0.541972
0.035601 0.530845 0.490356 0.469149
0.299451 0.398618 0.42081 0.536358
0.70287 0.47383 0.659519 0.482038
0.389504 0.643178 0.618239 0.502693
0.374256 0.547734 0.542452 0.482762
0.410897 0.883987 0.615161 0.531547
0.435451 0.516431 0.508983 0.498446
0.0423813 0.855931 0.592804 0.482528
0.280265 0.487728 0.406634 0.515455
0.470868 0.73338 0.449898 0.461004
0.905401 0.637966 0.473403 0.511029
0.138193 0.506138 0.610575 0.478345
0.614131 0.251557 0.412925 0.533178
0.341318 0.484986 0.416054 0.476138
0.834481 0.406138 0.547287 0.509083
0.569876 0.573127 0.466531 0.514502
0.0781887 0.221549 0.425108 0.484339
0.330669 0.424931 0.465161 0.486373
0.622665 0.482219 0.353249 0.490958
0.207379 0.776522 0.48326 0.512604
0.287663 0.566174 0.506613 0.429623
0.369611 0.382285 0.551354 0.527964
0.454383 0.65107 0.35747 0.480845
0.280132 0.502469 0.652771 0.45697
0.35231 0.426133 0.399102 0.507289
0.0730827 0.792009 0.475903 0.501977
0.834303 0.629501 0.422538 0.499371
0.79604 0.176958 0.567703 0.499533
0.0541585 0.46829 0.386922 0.483576
0.590642 0.387533 0.374463 0.591447
0.547504 0.305563 0.465569 0.498181
0.901114 0.82461 0.639836 0.506144
0.256181 0.598901 0.482816 0.520286
0.409471 0.329254 0.35653 0.527785
0.79282 0.733015 0.594363 0.507276
0.623859 0.330013 0.560003 0.506564
0.756829 0.504674 0.414315 0.516231
0.269579 0.57965 0.514905 0.491819
0.113755 0.587607 0.597699 0.474135
0.119391 0.423215 0.449239 0.514634
0.0746294 0.526068 0.584073 0.482044
0.303992 0.560078 0.574224 0.513572
0.17251 0.365313 0.479603 0.520576
0.851229 0.582754 0.421361 0.437913
0.919801 0.986066 0.526371 0.522512
0.621137 0.541364 0.458412 0.487854
0.709433 0.285367 0.6006 0.449092
0.36423 0.142518 0.469872 0.564403
0.856865 0.761145 0.529278 0.498204
0.464497 0.115026 0.355922 0.48317
0.938893 0.508157 0.40845 0.535046
0.869014 0.469184 0.567258 0.497395
0.0104447 0.288565 0.517802 0.51719
0.446554 0.56227 0.490457 0.515258
0.795801 0.682907 0.530756 0.491802
0.954341 0.523891 0.395006 0.500018
0.899053 0.492115 0.615879 0.51441
0.259974 0.893667 0.617298 0.481861
0.913566 0.732923 0.223942 0.507583
0.765647 0.626606 0.593264 0.523258
0.538137 0.351269 0.479674 0.494125
0.786932 0.496527 0.527865 0.483039
0.93924 0.335069 0.226578 0.507837
0.0505885 0.308153 0.427582 0.482089
0.929673 0.548159 0.614299 0.491058
0.194855 0.734464 0.63656 0.484634
0.136355 0.360464 0.386632 0.445073
0.909971 0.579603 0.626749 0.493442
0.703127 0.251861 0.581316 0.506959
0.929306 0.342203 0.235788 0.49726
0.458022 0.658205 0.496171 0.536749
0.957571 0.400544 0.47314 0.489067
0.899835 0.527232 0.343067 0.467358
0.466967 0.208439 0.341076 0.507577
0.0660611 0.46362 0.485019 0.475831
0.156595 0.527988 0.460212 0.480449
0.264287 0.909831 0.477596 0.471927
0.217037 0.613207 0.525003 0.503574
0.206417 0.815127 0.546142 0.4703
0.854079 0.530393 0.618665 0.498849
0.642031 0.631299 0.577547 0.51218
0.469932 0.468926 0.484968 0.504209
0.413102 0.524729 0.576791 0.467112
0.686406 0.622732 0.613292 0.490787
0.562065 0.509993 0.598475 0.470826
0.16887 0.203613 0.547115 0.531986
0.095098 0.759409 0.544872 0.470192
0.00706862 0.497709 0.599508 0.509916
0.334645 0.776481 0.464433 0.493997
0.372251 0.531022 0.530985 0.503091
0.961761 0.384746 0.391435 0.525849
0.438225 0.686548 0.486985 0.50473
0.213083 0.656898 0.526979 0.514497
0.401218 0.698132 0.352939 0.454316
0.667458 0.565857 0.556668 0.534872
0.935882 0.684057 0.585481 0.495028
0.695869 0.400847 0.500852 0.492098
0.114335 0.920842 0.61011 0.452564
0.116722 0.819789 0.505223 0.488314
0.468465 0.433424 0.514963 0.51794
0.885352 0.563754 0.595918 0.434533
0.775974 0.461365 0.351981 0.526868
0.584707 0.810713 0.501156 0.491022
0.843057 0.415246 0.471089 0.53876
0.129492 0.623042 0.498675 0.506073
0.311218 0.82602 0.517524 0.473032
0.0980389 0.155134 0.655054 0.518023
0.393997 0.464116 0.583313 0.487235
0.768203 0.747389 0.432927 0.483268
0.0613953 0.342384 0.408566 0.507843
0.218281 0.276841 0.485257 0.486494
0.915188 0.298507 0.533811 0.493461
0.656367 0.510435 0.491316 0.460418
0.63265 0.195343 0.413706 0.466687
0.710604 0.275929 0.488088 0.519788
0.329308 0.162208 0.581407 0.418621
0.868563 0.743807 0.457616 0.469443
0.196324 0.460099 0.632866 0.501056
0.706318 0.645903 0.523051 0.487499
0.821888 0.316996 0.428209 0.576484
0.389181 0.695898 0.552052 0.435964
0.253797 0.176795 0.534589 0.479173
0.428674 0.218078 0.449616 0.491416
0.422362 0.588042 0.563047 0.496434
0.0953311 0.27681 0.483825 0.489289
0.98825 0.288765 0.472693 0.494569
0.801658 0.601213 0.60181 0.463974
0.903051 0.249625 0.51259 0.514835
0.544494 0.437841 0.579601 0.489654
0.928707 0.349711 0.374864 0.507136
0.162938 0.722006 0.492019 0.483147
0.224475 0.565467 0.638397 0.508266
0.236141 0.60516 0.504208 0.500119
0.753455 0.641907 0.384617 0.484854
0.622018 0.401713 0.470439 0.513153
0.134162 0.394356 0.458811 0.521655
0.534827 0.448569 0.568404 0.449065
0.135232 0.398118 0.593679 0.530213
0.517071 0.706202 0.4432 0.488515
0.697844 0.378996 0.683651 0.481101
0.385915 0.441717 0.633586 0.505841
0.0227254 0.156819 0.560576 0.53416
0.0087087 0.499191 0.519546 0.482439
0.99658 0.108279 0.574754 0.492233
0.544905 0.4215 0.417791 0.477883
0.574046 0.68878 0.502129 0.495499
0.592677 0.566667 0.603288 0.448922
0.670237 0.346645 0.546784 0.459873
0.154161 0.380948 0.561737 0.53119
0.988813 0.510736 0.508862 0.470767
0.608444 0.157628 0.590317 0.518774
0.854273 0.837921 0.472897 0.455532
0.170019 0.168262 0.645932 0.513423
0.0759014 0.158844 0.627089 0.507068
0.465974 0.53262 0.343926 0.447783
0.989721 0.506359 0.444132 0.440451
0.0580693 0.689181 0.51548 0.51377
0.862122 0.353647 0.535973 0.508864
0.0135279 0.795233 0.49235 0.512826
0.35063 0.0984153 0.547302 0.520499
0.18075 0.132137 0.561172 0.507083
0.680255 0.484406 0.506106 0.472684
0.336518 0.508029 0.364887 0.498723
0.513147 0.251601 0.683956 0.504825
0.901019 0.604937 0.554174 0.50038
0.72877 0.321649 0.448496 0.486783
0.328868 0.906487 0.528574 0.482353
0.688559 0.270302 0.575257 0.484691
0.277177 0.274817 0.405093 0.543507
0.294854 0.692714 0.553224 0.494316
0.0377336 0.902736 0.418261 0.495886
0.380484 0.474327 0.419559 0.497052
0.641199 0.464656 0.521933 0.486427
0.870453 0.498643 0.391854 0.509401
0.380003 0.433191 0.418324 0.510253
0.444209 0.617886 0.438723 0.536045
0.806976 0.438873 0.41834 0.504046
0.929887 0.697136 0.445751 0.528668
0.100961 0.406203 0.440902 0.503002
0.782953 0.621242 0.625929 0.454307
0.272626 0.512087 0.354091 0.534569
0.808255 0.323062 0.365385 0.472514
0.434512 0.84028 0.577656 0.448863
0.789251 0.0932512 0.364615 0.456908
0.845677 0.268827 0.491997 0.454975
0.0217696 0.175419 0.517161 0.508401
0.879179 0.481079 0.641307 0.511475
0.626258 0.541854 0.510267 0.478152
0.570902 0.167594 0.584674 0.491079
0.572773 0.190264 0.400884 0.534022
0.779886 0.413838 0.558905 0.483174
0.658767 0.775154 0.511897 0.502707
0.773661 0.629194 0.653981 0.490732
0.820626 0.278195 0.701472 0.494315
0.363523 0.553038 0.467561 0.506319
0.121083 0.604554 0.408204 0.50694
0.198661 0.826577 0.525859 0.495773
0.880692 0.380081 0.664413 0.498832
0.784146 0.4355 0.469494 0.501749
0.501403 0.702222 0.587319 0.52592
0.533296 0.688294 0.601676 0.507335
0.21201 0.346049 0.659573 0.513232
0.265178 0.447549 0.43845 0.532394
0.401388 0.779549 0.683883 0.511029
0.620708 0.924213 0.389586 0.44367
0.0131411 0.44297 0.538805 0.531362
0.161186 0.399139 0.38295 0.515171
0.785562 0.394985 0.450598 0.499314
0.110966 0.442149 0.528719 0.52094
0.6774 0.62993 0.42817 0.485911
0.687151 0.573451 0.750323 0.531963
0.776871 0.735162 0.543499 0.508267
0.54644 0.546649 0.495762 0.53391
0.243921 0.307076 0.366984 0.521607
0.071037 0.322431 0.523071 0.528001
0.409996 0.521479 0.473688 0.430678
0.462549 0.433212 0.605598 0.491353
0.369467 0.451048 0.467151 0.463803
0.274928 0.677432 0.477736 0.508193
0.16936 0.466676 0.388308 0.508014
0.197226 0.786772 0.460661 0.503806
0.655928 0.622455 0.383844 0.487728
0.405937 0.467654 0.54513 0.521273
0.579299 0.446264 0.547729 0.544549
0.0872441 0.774159 0.4604 0.480179
0.487131 0.302814 0.441323 0.513025
0.111913 0.692728 0.366392 0.487823
0.663722 0.57453 0.274501 0.517704
0.588978 0.335659 0.48338 0.463222
0.111806 0.237599 0.437115 0.500184
0.146304 0.42275 0.556001 0.448681
0.554394 0.8129 0.485164 0.494745
0.753472 0.317446 0.567814 0.488093
0.281877 0.588812 0.45765 0.538449
0.815058 0.279575 0.67236 0.459812
0.922258 0.531352 0.513764 0.526782
0.225254 0.468735 0.447415 0.536843
0.0101422 0.207294 0.395275 0.479425
0.0164102 0.505432 0.508036 0.510671
0.975207 0.845053 0.343408 0.444765
0.49189 0.416801 0.491179 0.525599
0.110795 0.507157 0.389261 0.510321
0.288013 0.604166 0.432018 0.495363
0.467406 0.624954 0.639745 0.488588
0.113788 0.6287 0.628631 0.479239
0.261202 0.85979 0.463246 0.511227
0.827753 0.339814 0.569502 0.466793
0.177356 0.711572 0.500368 0.531425
0.894422 0.707274 0.534088 0.466463
0.973306 0.53304 0.552666 0.460378
0.40358 0.727088 0.452634 0.458331
0.530933 0.237094 0.382041 0.491564
0.849419 0.225197 0.450147 0.499943
0.656468 0.205126 0.474251 0.510762
0.868835 0.716778 0.41736 0.497703
0.0867694 0.0860214 0.54103 0.420355
0.994482 0.685962 0.544802 0.492866
0.927495 0.517635 0.464747 0.493954
0.514215 0.671428 0.493977 0.543601
0.298655 0.215437 0.530758 0.556949
0.649001 0.0641815 0.44884 0.493158
0.483984 0.345378 0.498879 0.488537
0.483246 0.486001 0.316126 0.494356
0.875771 0.941331 0.568201 0.510286
0.552453 0.60598 0.478413 0.556146
0.678482 0.612971 0.491298 0.519085
0.128783 0.314953 0.666811 0.484633
0.948083 0.318823 0.441063 0.54088
0.678905 0.487955 0.517415 0.498988
0.856699 0.551513 0.51004 0.498354
0.573679 0.239273 0.539524 0.472985
0.601273 0.655363 0.429443 0.536321
0.431773 0.801712 0.658443 0.496868
0.465228 0.0487648 0.408984 0.533174
0.345707 0.699998 0.50459 0.549939
0.882265 0.563602 0.618585 0.484625
0.78335 0.849725 0.460213 0.450501
0.773809 0.800416 0.465187 0.489497
0.177664 0.431496 0.55963 0.530563
0.520322 0.66335 0.556113 0.530675
0.92482 0.543864 0.591267 0.492782
0.143666 0.228629 0.437793 0.552295
0.697108 0.678908 0.47015 0.51188
0.00642168 0.271454 0.642909 0.467443
0.80184 0.864588 0.450102 0.48321
0.425254 0.819581 0.514784 0.512353
0.481566 0.347412 0.571134 0.516566
0.690374 0.178341 0.439338 0.502648
0.374114 0.378291 0.573476 0.503092
0.0730309 0.679455 0.461186 0.527752
0.935505 0.512093 0.539663 0.509743
0.774882 0.716751 0.527825 0.502348
0.0565902 0.171771 0.598093 0.540946
0.677315 0.565865 0.518712 0.45874
0.67254 0.958884 0.336365 0.512896
0.811251 0.41091 0.521661 0.517866
0.233197 0.633048 0.494 0.482279
0.058746 0.57921 0.536313 0.509038
0.984074 0.60999 0.561573 0.502661
0.0541285 0.49421 0.383395 0.485837
0.295889 0.610924 0.54645 0.504429
0.0424736 0.568582 0.449912 0.465216
0.873884 0.729241 0.529644 0.504978
0.0528688 0.254572 0.462003 0.520128
0.822845 0.883581 0.469562 0.546592
0.1892 0.404754 0.506824 0.511868
0.773424 0.559426 0.518722 0.486535
0.603666 0.575198 0.436301 0.468425
0.396918 0.25826 0.370367 0.456179
0.739424 0.696164 0.487267 0.509686
0.0674064 0.307921 0.527547 0.46308
0.837427 0.563483 0.435483 0.487454
0.462146 0.146452 0.563708 0.481141
0.925252 0.182722 0.565949 0.534501
0.00232149 0.899107 0.627322 0.482697
0.169768 0.493756 0.481364 0.473604
0.46164 0.686273 0.422438 0.507757
0.689368 0.159491 0.547324 0.448663
0.377141 0.320371 0.434583 0.484055
0.206851 0.43418 0.558554 0.497234
0.39024 0.427432 0.526418 0.475386
0.260263 0.392913 0.477686 0.525078
0.986704 0.308178 0.486922 0.504673
0.818008 0.701004 0.678495 0.518639
0.581947 0.203759 0.578404 0.442677
0.472464 0.943895 0.377186 0.544561
0.371936 0.59488 0.551795 0.489742
0.505896 0.313241 0.583814 0.46363
0.943421 0.480315 0.552992 0.46966
0.16496 0.265009 0.549099 0.487264
0.700833 0.446006 0.45096 0.512967
0.198862 0.349314 0.375793 0.49137
0.505314 0.500804 0.541872 0.490662
0.383519 0.365781 0.428479 0.449421
0.140153 0.179735 0.588745 0.479406
0.648444 0.287946 0.587763 0.5237
0.813553 0.738216 0.497646 0.515177
0.865398 0.525908 0.456858 0.53098
0.866338 0.630566 0.717991 0.466403
0.946505 0.115237 0.430859 0.483003
0.699812 0.16642 0.539895 0.486267
0.77877 0.578681 0.455032 0.50353
0.797926 0.89082 0.48731 0.499657
0.209094 0.577123 0.578667 0.476959
0.887649 0.859633 0.488955 0.45488
0.773795 0.096291 0.466346 0.509563
0.50939 0.367033 0.54911 0.502149
0.354306 0.642855 0.418846 0.487624
0.897392 0.464421 0.39057 0.567243
0.895811 0.607476 0.524504 0.444394
0.813097 0.391472 0.4687 0.526399
0.994306 0.524573 0.380624 0.496402
0.154733 0.686997 0.481001 0.502263
0.100982 0.301524 0.441774 0.514221
0.783178 0.43738 0.497606 0.515143
0.851367 0.286886 0.457143 0.494972
0.0869457 0.54614 0.447973 0.485343
0.256471 0.368437 0.40689 0.463569
0.0601979 0.443172 0.533061 0.479447
0.59693 0.307583 0.403805 0.547279
0.464972 0.1459 0.435827 0.500183
0.325701 0.853333 0.53095 0.521183
0.0423324 0.836039 0.492303 0.491224
0.622818 0.557507 0.643004 0.463778
0.1337 0.446547 0.629015 0.454621
0.627688 0.136624 0.500461 0.525892
0.867513 0.477305 0.434003 0.461549
0.725078 0.608203 0.489765 0.463188
0.537376 0.718682 0.569466 0.501523
0.779964 0.675145 0.518439 0.53645
0.157865 0.285855 0.546556 0.486887
0.972449 0.516543 0.591854 0.448761
0.719118 0.25329 0.400993 0.549636
0.318136 0.551099 0.378382 0.487687
0.475467 0.52501 0.618365 0.449627
0.820907 0.155148 0.62463 0.487361
0.536194 0.606506 0.505592 0.528381
0.631182 0.585377 0.576087 0.467634
0.875685 0.392817 0.570304 0.502144
0.719599 0.847299 0.480386 0.475147
0.125525 0.756154 0.457847 0.468288
0.328622 0.502317 0.58688 0.507517
0.296314 0.303796 0.464486 0.527179
0.646978 0.329289 0.441844 0.550265
0.772464 0.54952 0.567515 0.466339
0.500738 0.419354 0.399959 0.481852
0.648662 0.197263 0.443075 0.531599
0.0530951 0.917991 0.439979 0.490381
0.532271 0.177404 0.337333 0.481378
0.551984 0.624958 0.598508 0.49515
0.148251 0.396377 0.470233 0.50284
0.117481 0.435905 0.490113 0.512938
0.636006 0.505191 0.400978 0.52519
0.855185 0.861957 0.407958 0.493205
0.811707 0.953444 0.661297 0.51242
0.833403 0.381372 0.412398 0.483445
0.945322 0.751444 0.43057 0.503318
0.833474 0.623372 0.521699 0.491363
0.232857 0.468845 0.434997 0.481217
0.688717 0.281981 0.521041 0.488778
0.724465 0.490345 0.556934 0.50734
0.140214 0.579496 0.482511 0.502893
0.221241 0.418603 0.503727 0.476472
0.339979 0.200816 0.671086 0.468018
0.649736 0.46519 0.409602 0.545766
0.255325 0.78572 0.390462 0.543306
0.0328748 0.362057 0.447845 0.458196
0.0978342 0.857043 0.45489 0.464737
0.309851 0.372919 0.4752 0.549966
0.399031 0.180725 0.477888 0.489545
0.544933 0.256899 0.464308 0.47752
0.904204 0.465774 0.327829 0.516455
0.154575 0.688536 0.54786 0.528297
0.499447 0.796798 0.505729 0.49713
0.528147 0.651818 0.536966 0.554027
0.150935 0.201111 0.51179 0.52621
0.769348 0.254923 0.496583 0.476838
0.825772 0.103301 0.571857 0.516888
0.264489 0.862746 0.582201 0.492925
0.749134 0.457169 0.585938 0.467387
0.992376 0.217241 0.43263 0.527581
0.569936 0.838422 0.472524 0.501646
0.160638 0.910147 0.65355 0.503558
0.611268 0.453581 0.549644 0.518144
0.405982 0.318536 0.692833 0.54056
0.351059 0.213412 0.626547 0.500384
0.143765 0.482346 0.454224 0.522939
0.675633 0.145969 0.667512 0.450473
0.44037 0.418548 0.467826 0.518855
0.522301 0.470192 0.474763 0.493792
0.825236 0.411666 0.656172 0.544128
0.0253377 0.611937 0.528851 0.498208
0.196084 0.612776 0.440459 0.515833
0.940782 0.222707 0.533549 0.48403
0.416404 0.461433 0.545406 0.499217
0.990358 0.655804 0.633749 0.487676
0.248237 0.712823 0.439612 0.510851
0.149051 0.412323 0.752176 0.518733
0.821206 0.415821 0.529746 0.537666
0.549378 0.6894 0.527914 0.526114
0.424293 0.238609 0.476171 0.529187
0.810697 0.468045 0.453418 0.493019
0.261679 0.27143 0.618804 0.457823
0.264389 0.693187 0.333693 0.491159
0.787251 0.542436 0.566626 0.497667
0.811539 0.606161 0.491472 0.514437
0.169868 0.917423 0.516084 0.464692
0.500718 0.245746 0.462873 0.516488
0.903189 0.74587 0.258455 0.500461
0.218385 0.666013 0.619939 0.497495
0.264131 0.665479 0.38624 0.500553
0.142174 0.546516 0.558184 0.493718
0.678246 0.772119 0.480775 0.488414
0.785654 0.306902 0.61655 0.502612
0.987287 0.394652 0.551029 0.573968
0.458224 0.675703 0.417435 0.47096
0.523465 0.785805 0.321465 0.466176
0.890625 0.945556 0.464627 0.487196
0.492109 0.389989 0.437046 0.512024
0.488809 0.477729 0.542212 0.468433
0.910914 0.632976 0.38379 0.497815
0.604235 0.466926 0.460189 0.494907
0.696455 0.595447 0.496161 0.522674
0.273061 0.674461 0.369553 0.508416
0.241871 0.168534 0.544174 0.504762
0.478212 0.778466 0.427119 0.516253
0.582203 0.326583 0.632397 0.498553
0.669547 0.178103 0.55026 0.520003
0.734539 0.86529 0.398957 0.458285
0.931767 0.297087 0.622335 0.575333
0.771657 0.78987 0.420978 0.488037
0.325666 0.460041 0.504147 0.540649
0.288006 0.955193 0.569412 0.428472
0.701724 0.368892 0.552273 0.522011
0.781067 0.763546 0.45828 0.528452
0.698771 0.432371 0.495642 0.551013
0.180307 0.633261 0.386643 0.52636
0.497196 0.147198 0.567725 0.53686
0.428417 0.67779 0.534469 0.522485
0.776911 0.117356 0.530523 0.473918
0.357349 0.569984 0.394175 0.506637
0.0607435 0.629431 0.534916 0.44121
0.27306 0.195087 0.510595 0.45196
0.376534 0.732981 0.386246 0.49216
0.967974 0.577747 0.616465 0.56367
0.538408 0.725829 0.588282 0.492211
0.205598 0.777931 0.582953 0.520447
0.411056 0.339013 0.676997 0.505215
0.856743 0.147836 0.51426 0.469771
0.125511 0.562769 0.658377 0.491444
0.311571 0.120944 0.541379 0.482611
0.349136 0.308969 0.455487 0.486249
0.754689 0.541082 0.488185 0.475028
0.07715 0.683492 0.353337 0.50588
0.731982 0.136058 0.524002 0.506042
0.95519 0.873026 0.414098 0.535311
0.879905 0.438831 0.443042 0.57388
0.51398 0.684255 0.583072 0.505304
0.673898 0.768092 0.425602 0.500467
0.286054 0.881576 0.428701 0.441544
0.201387 0.0409882 0.567579 0.473523
0.14593 0.212159 0.393415 0.496443
0.127805 0.576773 0.554285 0.536981
0.484483 0.647774 0.561657 0.468933
0.514317 0.571055 0.435916 0.469162
0.678723 0.562177 0.47657 0.489176
0.77393 0.480523 0.413442 0.501183
0.0589032 0.431412 0.491591 0.48086
0.162231 0.488575 0.252824 0.474857
0.82864 0.567961 0.510965 0.465264
0.462472 0.485152 0.612082 0.501101
0.684659 0.329715 0.363991 0.49572
0.317223 0.328947 0.438622 0.527146
0.587124 0.61895 0.63673 0.478183
0.393911 0.722286 0.413433 0.51353
0.938979 0.359606 0.668775 0.46853
0.44516 0.4384 0.711093 0.530518
0.654396 0.302854 0.484078 0.45972
0.472836 0.741126 0.59323 0.54805
0.342742 0.479476 0.571276 0.533867
0.347262 0.334745 0.539428 0.525145
0.274768 0.527777 0.444655 0.493284
0.43596 0.713197 0.707341 0.551539
0.398272 0.648033 0.386859 0.488202
0.046688 0.826509 0.424317 0.531708
0.499318 0.49491 0.626878 0.51611
0.342174 0.441255 0.412209 0.459729
0.474198 0.507153 0.344144 0.451666
0.999594 0.626061 0.341837 0.496745
0.085956 0.355829 0.494351 0.476087
0.345996 0.665857 0.328084 0.516053
0.104716 0.471404 0.587889 0.460162
0.531657 0.195374 0.457261 0.543306
0.703709 0.395821 0.392955 0.509443
0.748155 0.429267 0.608053 0.479194
0.969234 0.287766 0.402412 0.470416
0.0662235 0.603094 0.586211 0.461913
0.186698 0.546302 0.681163 0.461461
0.927189 0.416803 0.637498 0.434063
0.145796 0.186606 0.575431 0.427699
0.308746 0.322582 0.610306 0.539486
0.602326 0.168097 0.355836 0.514319
0.608827 0.418434 0.637734 0.458808
0.553115 0.582993 0.46778 0.535477
0.929531 0.674466 0.335426 0.560121
0.644592 0.39821 0.491186 0.507556
0.136969 0.443884 0.421197 0.4728
0.395478 0.72238 0.61693 0.457772
0.945105 0.463129 0.543516 0.51993
0.0931663 0.763346 0.573163 0.513174
0.988837 0.625581 0.417638 0.494545
0.204966 0.325461 0.604237 0.480495
0.595865 0.16112 0.401395 0.474755
0.0164179 0.394097 0.419026 0.557379
0.151115 0.336118 0.57327 0.459135
0.257818 0.61506 0.392426 0.512056
0.368567 0.583112 0.457822 0.507971
0.235443 0.496948 0.438907 0.495155
0.47381 0.348257 0.366735 0.49442
0.966642 0.357011 0.538805 0.44314
0.38737 0.623209 0.425996 0.486906
0.968308 0.542318 0.551434 0.485602
0.48038 0.731562 0.574008 0.463441
0.77643 0.783759 0.471077 0.520191
0.823459 0.50561 0.593347 0.479281
0.170126 0.503308 0.450573 0.500958
0.979004 0.803302 0.472978 0.545121
0.297851 0.372541 0.549177 0.488957
0.534051 0.255354 0.441682 0.461477
0.974804 0.341915 0.489494 0.528816
0.239573 0.562892 0.669318 0.520687
0.292374 0.611032 0.513384 0.477876
0.776124 0.807487 0.454129 0.52212
0.896699 0.509815 0.366063 0.505976
0.429083 0.306761 0.447475 0.492021
0.795831 0.606161 0.333703 0.483212
0.644416 0.351128 0.623763 0.468416
0.602124 0.544513 0.442201 0.486954
0.795956 0.649647 0.440978 0.510071
0.463894 0.492729 0.438388 0.478185
0.608836 0.598838 0.59271 0.527468
0.617483 0.74651 0.397456 0.466122
0.0290316 0.511826 0.54893 0.48383
0.19749 0.206558 0.433078 0.498908
0.0818459 0.568087 0.308058 0.506687
0.277424 0.579105 0.609423 0.438178
0.963285 0.250295 0.512326 0.428171
0.529749 0.243376 0.561529 0.515317
0.895869 0.484757 0.487286 0.499721
0.476132 0.312399 0.586671 0.467764
0.941942 0.433192 0.5538 0.494246
0.119023 0.283632 0.452014 0.472425
0.635192 0.830139 0.484348 0.538463
0.779834 0.321956 0.382396 0.489008
0.659765 0.636491 0.564456 0.509104
0.203807 0.591101 0.600272 0.48573
0.323064 0.552083 0.618329 0.465973
0.569634 0.448229 0.530604 0.535188
0.0976215 0.372951 0.515616 0.559058
0.96263 0.768613 0.633044 0.446504
0.545907 0.684525 0.387771 0.505856
0.960543 0.335298 0.425057 0.496039
0.512646 0.576138 0.643466 0.478842
0.531875 0.468766 0.360981 0.532403
0.892309 0.641737 0.500798 0.474262
0.103381 0.419467 0.471009 0.556078
0.576656 0.624846 0.49987 0.548245
0.832082 0.515023 0.463562 0.453601
0.940361 0.786114 0.497018 0.452361
0.408162 0.764861 0.55968 0.445111
0.269142 0.311047 0.519771 0.469403
0.422614 0.905628 0.561971 0.523768
0.944926 0.460244 0.552297 0.468464
0.486619 0.592126 0.537026 0.477521
0.547773 0.470431 0.598824 0.438716
0.148468 0.478014 0.651068 0.460891
0.0148208 0.412246 0.609921 0.465994
0.92211 0.277739 0.665427 0.48832
0.062809 0.18925 0.615956 0.532207
0.382771 0.546509 0.514038 0.479614
0.743049 0.252 0.47674 0.499917
0.0308022 0.28798 0.425937 0.482055
0.0820516 0.492422 0.323595 0.524414
0.944581 0.844759 0.580518 0.441512
0.931875 0.516752 0.603723 0.481005
0.740742 0.73843 0.508598 0.5588
0.586455 0.561209 0.650117 0.528529
0.24278 0.673099 0.47118 0.502048
0.865637 0.296798 0.51731 0.513152
0.716135 0.634628 0.63037 0.465348
0.325735 0.617211 0.638813 0.566624
0.541015 0.648733 0.571574 0.494891
0.310959 0.312322 0.59905 0.539837
0.492401 0.262372 0.358497 0.547741
0.0371435 0.873385 0.647112 0.488533
0.35218 0.574698 0.480659 0.480397
0.505857 0.415132 0.581713 0.435488
0.231795 0.379765 0.567841 0.50409
0.484091 0.560247 0.448136 0.498394
0.46913 0.685878 0.582455 0.522302
0.431919 0.2258 0.433332 0.506885
0.796605 0.352622 0.403017 0.517616
0.325761 0.591879 0.450603 0.488978
0.855122 0.713329 0.502914 0.484696
0.899144 0.456707 0.466946 0.437558
0.173094 0.0179216 0.541171 0.494745
0.851987 0.484731 0.556866 0.473095
0.105686 0.460801 0.561006 0.492064
0.819406 0.30149 0.411109 0.540419
0.339016 0.516814 0.563175 0.45016
0.48311 0.663029 0.524247 0.52329
0.224632 0.850829 0.638268 0.493198
0.566326 0.41563 0.510028 0.494212
0.894026 0.581855 0.555975 0.510805
0.722528 0.69574 0.630869 0.528218
0.521026 0.926313 0.422497 0.442094
0.737217 0.733016 0.435424 0.498923
0.0778576 0.0778606 0.515998 0.487128
0.446421 0.167116 0.360854 0.50628
0.240132 0.153181 0.488781 0.525125
0.823786 0.358646 0.565342 0.532562
0.0664351 0.579665 0.544071 0.468253
0.413329 0.57866 0.538999 0.501616
0.51731 0.939762 0.437576 0.465773
0.295521 0.68474 0.436168 0.472891
0.0109158 0.333334 0.570325 0.526435
0.474631 0.645496 0.523813 0.469377
0.0360854 0.259998 0.499998 0.510654
0.0926857 0.27081 0.558475 0.526281
0.487234 0.812615 0.489331 0.495953
0.870689 0.252509 0.409165 0.468484
0.745423 0.644793 0.542704 0.540418
0.360246 0.919228 0.498014 0.49301
0.641244 0.78482 0.400221 0.425784
0.317741 0.780758 0.525532 0.540845
0.730496 0.90473 0.368742 0.535918
0.9319 0.715934 0.490649 0.512624
0.10285 0.687563 0.525121 0.529721
0.345124 0.545438 0.646166 0.483475
0.138755 0.397299 0.43931 0.485874
0.252711 0.477697 0.452252 0.500483
0.926182 0.849973 0.62589 0.470424
