N1 N2 N10 N100
0.361518 -1.77914 210.662 1.05317
-0.917533 -0.69737 2.07671 -1.52686
11.2924 -5.23113 -5.7935 -22.7074
-0.255117 -23.8698 0.0267114 -41.598
0.792293 -0.163183 1.05052 -72.1747
-1.35952 -1.54501 3.62956 -0.2721
0.79382 -0.443795 -0.327965 3.71427
-0.452547 -1.72576 0.126548 -0.114913
5.5357 -0.260853 -0.111091 -3.0463
-2.61577 -1.33168 0.482485 0.91814
-0.311109 0.403056 2.58031 0.516989
0.105883 -0.364585 0.0962383 -0.205304
3.56485 1.61628 0.20491 -0.678314
-0.816717 -1.70764 -4.13678 2.22173
67.3593 -0.500304 -1.45229 -0.20846
-0.780921 0.326162 -6.54659 0.260157
-0.50723 1.25929 0.508675 1.35373
2.14296 -0.539388 1.16391 0.183725
-1.97707 -0.779955 0.285966 1.55877
0.122543 0.241112 -0.427279 -0.174088
7.64595 2.39924 -0.193447 -0.210868
2.59967 -0.207116 -2.63432 -0.802808
-0.565275 -0.79117 0.155065 -0.171953
0.606103 0.246912 1.22628 -0.287011
-3.24801 3.27254 -0.716428 0.525765
0.439235 1.06099 -6.38478 2.42701
-0.975981 0.584324 -0.106505 0.944721
3.54941 -2.77764 -0.29218 -0.124528
-0.193003 -7.33312 1.31372 1.32477
-1.54169 -2.00701 0.141434 8.58347
0.162731 2.25885 0.450797 0.759571
-1.35942 -0.184106 0.476007 0.29325
-0.565423 0.437386 -0.389263 -0.232013
-0.405691 -0.0361041 1.18141 -0.00257045
-0.335693 0.126659 -0.564169 0.0785669
0.496241 1.13217 1.19214 -0.877737
2.49224 3.14022 -0.544417 13.9298
-0.220416 0.31118 4.98314 1.29514
1.77274 -0.210719 0.534043 0.398037
15.5566 -0.0277499 -0.145254 -2.11666
-1.56712 0.506783 -8.11876 1.21597
0.181247 0.624338 -0.553678 -0.03711
-0.310559 -0.562001 -0.518357 1.21417
0.30401 0.0648832 -0.400479 -0.321737
-4.97676 1.33309 -1.02443 -0.449559
0.38776 4.0145 4.35363 -2.67105
0.500423 7.89623 -2.31933 -1.11035
-0.650199 -0.417934 -1.19817 -0.237342
0.0181291 -7.32527 -0.219901 -1.27883
-0.919199 -5.88686 -0.294787 1.08316
0.52987 0.128465 -4.31545 2.22033
-1.95167 -0.593517 -1.70183 -36.548
3.32772 -0.902738 1.69959 -0.586887
4.39201 -1.88792 -0.92075 1.88538
-1.16719 -1.13167 1.56543 0.203218
0.774849 -2.34522 -0.274468 0.427433
-1.3826 -15.8569 0.862848 -2.79667
-1.91011 -24.2928 -0.528892 -5.62469
2.10449 -0.08878 0.361824 4.31827
0.834249 -0.504364 0.282121 -1.02075
-1.24484 -1.892 -285.675 -0.0273995
-2.1333 3.32164 0.424268 1.08983
-0.0862782 -0.195218 -1.49355 -2.81921
1.21455 0.0607958 -7.45611 0.283048
19.0786 10.0277 9.2404 0.021972
-0.417047 -0.553851 -0.209156 -0.924864
1.79105 -0.0634737 -0.118141 2.14869
-2.15639 -1.90523 0.0772401 0.882317
0.457959 0.583445 6.24148 2.40326
-2.0443 0.50407 -2.27827 -6.90349
0.754848 -0.971425 0.112164 -0.382951
0.372447 -0.311009 -1.34472 -3.1817
1.47217 0.101486 14.3976 -3.99756
-0.311737 -0.355089 -0.152387 -0.105681
4.43756 0.905727 1.27725 2.05086
-0.429437 -2.61338 0.0764022 -11.238
-0.592926 1.65642 91.4313 -0.083493
1.09973 -149.264 3.54164 1.75889
-0.218825 0.491721 -1.16578 0.653209
-4.10123 1.86267 -0.316704 3.1141
10.1056 -1.14521 -1.19976 2.30271
-0.279582 1.53036 0.801448 0.278707
-0.345261 3.0784 -0.00688444 -0.629757
-0.135991 -1.45216 -0.245271 -0.223091
-0.264149 0.588908 0.583226 -0.0555909
2.39145 0.226286 1.71408 0.801389
0.893889 0.584599 -0.635015 -8.5998
-0.881508 2.43918 0.277123 0.541607
-0.0262482 1.19361 0.179577 -0.681422
-0.456218 1.54353 -0.290015 -1.93601
1.60057 -84.231 1.79263 -0.606743
0.420161 -0.23188 0.334669 1.38731
-1.71989 4.25482 11.2838 0.00621216
0.83718 -1.11793 -0.154967 1.75833
-2.892 -1.09171 0.753427 -3.00558
-0.930497 0.068164 2.53967 -1.23864
-1.20062 2.00325 -1.06589 -0.233291
0.363924 0.111889 -1.77575 0.583583
4.52826 -1.22574 -0.621913 183.518
-4.83178 0.463473 0.125545 -1.00832
428.565 0.701501 0.0659021 3.39572
-2.90947 -0.47878 -3.7949 -0.213646
0.552867 0.239368 0.721623 -0.891706
0.689035 1.81158 2.277 25.9607
10.6706 1.60025 0.521684 0.217967
-0.848868 0.210585 1.8206 0.637112
-0.43149 0.0595446 0.7251 0.693959
0.593362 -0.210427 1.4764 -0.193034
4.17618 0.53668 4.52747 -1.26665
0.923205 76.1526 -0.692366 -22.3649
-0.16653 1.10216 0.835109 -0.779309
0.971069 -1.80336 0.0237298 -0.684239
0.375734 -0.148817 -0.280853 -0.886456
-4.51918 -0.983776 -0.499024 2.16044
-1.48135 -3.95189 1.24778 3.40552
0.0493109 -12.6498 0.16795 3.21383
1.48883 15.7818 -10.1604 0.280887
1.60056 -0.763032 1.33471 -0.314168
-0.319092 -5.60317 -4.02736 0.128963
-0.907456 0.334816 1.75799 0.705017
0.487533 0.25197 -0.0604565 -0.870284
0.415227 1.0183 5.20665 2.04409
-0.155054 0.272208 -1.29278 0.534715
0.015335 -0.185614 -3.12029 -0.33067
10.0494 -0.475605 -0.0512546 0.466577
-0.241978 -1.14181 -0.439539 -6.4514
2.25528 1.08755 0.435828 -1.96647
0.255065 1.63277 -0.368634 0.190783
0.927612 -3.63482 -21.3575 -0.67616
0.714923 -1.66364 0.978986 3.60516
-1.79049 -0.149699 -1.20536 6.43912
5.94577 0.172994 -0.728453 -0.150474
66.0146 -1.37974 1.26092 -0.288365
0.919185 -1.26448 0.519007 -0.782056
28.0455 -0.520461 0.187534 -0.0392627
1.12644 3.8088 -3.08552 7.45257
-1.1181 0.216631 -0.216169 1.04046
1.53029 1.29976 -0.290596 -0.538114
-2.37726 4.8111 -0.846261 -0.786378
-0.241307 -1.23753 -0.367724 -10.0502
0.167671 -7.08175 1.61497 -3.30843
1.55372 -0.149264 -0.328848 -1.0287
-0.365815 -0.732869 0.243533 -0.338957
1.10075 -0.792361 -1.00452 -1.55223
-14.3358 -0.599856 1.86131 -1.13123
-1.63126 -5.82695 -1.09846 6.34488
0.487711 -7.07362 -0.697526 -0.0740905
-0.190266 1.66247 -1.45034 -0.675555
1.15026 0.28699 -2.0264 -11.6891
1.10136 0.990976 -0.629149 -1.78742
-0.0637233 1.92759 -5.72042 -0.65992
0.802766 0.462301 -2.94868 0.459184
-0.437965 -0.671412 -0.782425 -0.514227
0.504619 2.34377 5.04329 39.6876
-6.48488 0.517348 -0.473027 0.395599
2.04477 -0.873098 3.40596 0.137804
-0.408552 0.520739 1.06173 1.83572
0.381123 -0.617048 -1.56896 0.206208
0.077268 -3.75111 2.03601 -3.3947
0.207487 -1.45644 -0.159637 -3.64866
-0.45974 -0.616792 -5.09803 -21.8579
2.22043 -1.74909 0.268618 33.9072
851.902 0.830104 -0.723067 -0.423094
-2.59545 2.97805 3.78231 2.65798
-0.888067 0.972056 -1.85515 0.716621
0.162289 2.27587 -0.41894 -0.0605716
-2.96992 0.516403 -0.813856 -0.0296565
1.0432 -0.145141 1.58212 -12.3326
-0.405826 -0.260053 -0.358092 0.221733
-0.817639 0.305033 -1.42546 0.747631
-1.78443 -2.13343 -1.43574 0.0904754
0.613121 -7.44015 -12.4852 -4.42093
-0.640448 -1.63168 -68.5757 -1.12773
-1.56194 0.222068 2.21839 2.2311
-6.75129 -0.0496296 -0.11889 2.34375
-0.670849 -0.743197 2.48024 0.999255
0.848047 1.01545 -1.16117 2.69363
-2.66796 1.15904 -1.57463 1.93567
-0.196359 1.4825 0.672271 -0.922954
1.84237 -0.879524 -0.616466 7.5619
-0.380594 12.6619 -3.34843 -0.0411416
1.73937 -1.07244 -1.92582 -1.41326
-4.92979 -2.06425 5.77876 -0.694422
-0.340324 1.20655 10.1176 -0.33335
5.89994 0.60649 0.083096 1.03946
1.93519 1.03548 11.7301 0.38154
-0.968338 -0.52987 -5.70327 0.177213
0.465614 0.532136 -0.485164 -1.07901
-1.24148 -1.71262 0.749193 -2.68096
2.10222 1.09993 3.05085 -1.35779
-0.700499 3.7894 1.03201 -7.95188
0.763065 0.740604 1.21185 0.914117
0.688929 -0.197968 -0.0508332 -5.0851
2.13441 2.16313 2.16047 -0.114577
0.301885 0.53893 0.538949 -0.886812
2.89511 -6.25929 1.9141 -0.401353
1.47994 2.79356 -5.10666 5.03999
13.1356 0.530425 0.889053 1.01422
3.85579 -2.37518 -0.0186295 1.23604
0.963128 -1.21982 3.67179 -0.583399
4.69212 -0.0837657 2.91334 -1.6909
-0.269086 1.39542 -0.639078 -0.390025
-0.393818 -1.3353 3.8952 -2.14795
-17.6953 -0.855874 5.11005 1.16216
-11.9214 0.00986467 0.528816 -0.167738
0.551205 1.8483 0.189826 -0.27406
-0.884165 -1.0325 -0.919008 -0.56053
-2.97498 1.9141 -0.874047 0.398462
-0.120926 0.111069 1.21352 0.33696
31.6142 0.295518 -3.0668 -0.50481
0.645549 2.09856 1.1048 -3.90532
-0.0520362 1.12932 -6.85769 0.0301455
1.43959 0.924475 0.222861 -0.144748
-0.167999 -6.88253 -2.65141 2.00924
6.18317 -0.919886 0.866417 28.2171
0.235593 1.04169 8.86465 -6.4404
-14.3623 0.982241 0.752229 -0.301541
-0.0956469 -0.199302 -0.0626215 2.89936
0.758167 -12.0729 0.79193 -2.35464
-3.9636 0.818219 -1.02024 1.47394
-1.08564 2.98142 -0.217261 -0.0831223
2.44661 0.371094 1.23796 6.10809
6.04961 0.310351 0.197137 1.36447
1.02951 0.103758 0.0104798 -12.5312
-1.16059 -1.19029 0.1117 -5.25707
-0.470661 -0.00248731 -1.75904 0.605391
-6.75265 0.0317095 8.41284 0.210005
-0.103105 -0.675081 -3.47693 4.3578
1.59278 -0.854047 4.29806 0.213439
0.238383 0.0972595 -0.0215982 4.46128
-0.256666 16.0046 4.97099 0.814795
-0.332261 -0.602407 0.916875 3.52038
-0.0986839 -0.260543 0.473553 1.61798
0.275269 -0.406615 -1.06015 0.126986
1.54715 0.883309 6.11666 0.484276
0.0304282 -0.666725 -0.991057 -1.46856
2.07274 -1.28005 -5.60716 -1.33876
0.567448 -2.58336 -12.3651 1.54458
-0.483514 -1.285 -11.6608 0.275805
0.132727 -113.707 0.0412418 3.48202
-0.149315 0.987409 -10.7878 -0.950421
4.34516 -2.14035 0.213381 -0.339555
-0.491861 -1.88835 2.36082 0.689989
-2.04255 -0.515028 -1.44733 0.655527
0.24845 -2.60279 0.61908 0.330388
-0.471025 1.77113 11.5155 2.72772
-1.68135 -0.969089 -2.13496 -3.50164
1.68031 -0.0311158 -0.551278 -6.89992
0.505272 2.39776 10.5019 -2.12626
-0.0198927 0.891683 20.312 13.7103
-20.3613 0.293908 -0.817899 -0.216881
-0.25074 -0.153655 0.216934 -1.00781
2.15379 -1.01039 0.557691 5.49749
-1.68226 0.905983 -9.01475 -3.37566
0.711774 0.906029 9.73469 0.928367
-1.96977 -0.0351136 -0.54096 0.0949867
-21.6695 7.80943 -0.0886385 -0.711392
3.45166 1.24462 -4.45889 0.227255
-0.946235 0.264744 11.0766 -3.72754
-0.0281324 -0.42585 0.135994 0.947209
0.76307 0.681781 2.15692 0.621189
0.594749 0.626551 -9.46988 0.391591
-0.244569 0.373879 -0.0375969 0.403168
6.6886 1.55744 -11.353 1.47736
0.492486 -0.842068 7.60989 0.587971
-1.4354 -0.502252 1.65166 4.44051
0.545303 1.18173 -1.91629 0.37839
-9.49231 0.532448 -54.3966 1.77107
-0.23461 0.42596 0.452815 1.05608
-1.04202 31.3153 0.557696 0.238322
3.28748 -2.13214 0.877235 1.44888
-1.42331 0.340839 -0.126094 10.2008
0.559423 13.399 0.611649 -4.46678
-0.316927 0.0734197 -0.412876 -0.309441
1.36918 -0.732548 -0.913128 3.68702
0.715716 -2.23242 -4.45835 0.572176
0.161675 0.667675 1.49002 2.74616
0.360421 -0.883141 183.173 -0.938477
-1.05511 -0.125843 0.0516874 1.49671
8.0214 -1.06934 1.7599 1.5132
0.311994 -25.0153 -4.62979 3.15321
-0.675519 -1.15973 1.59885 -0.874328
-4.31265 -95.0799 1.88834 -0.0288739
0.551028 4.45662 0.568826 -1.67356
1.4734 0.613979 -1.17072 64.8684
-0.802116 -1.72063 2.96931 20.3183
-1.01575 -3.60109 -0.180463 0.165862
-0.71722 -0.745632 0.212851 -0.305789
1.42612 -1.28983 2.12427 4.02972
-0.357677 0.526856 -134.916 5.76867
-0.569824 9.82359 0.873429 0.243025
-0.355122 -0.369961 -0.471308 0.812734
-1.28428 -4.66145 -0.650122 -0.36057
-0.439532 0.190655 -3.47412 1.49523
0.131951 -37.3289 -1.50472 1.22989
1.24833 -0.400086 -2.48825 -24.362
-11.0403 -0.547676 -1.22723 -0.247082
-0.429952 -0.169989 0.314233 1.64112
-4.08705 -0.227152 -0.139338 7.88767
-2.37709 2.91407 0.946015 5.24341
-1.10872 -0.0106677 7.67695 -0.634885
-0.710841 -8.01524 1.62315 -0.518005
-2.97428 2.98053 4.28512 2.7611
0.351161 1.05969 -0.0749343 -0.618686
-3.70922 0.311892 -0.640301 -0.0468167
0.272753 0.813301 1.38955 3.36456
-0.722428 -0.226891 -2.01784 -0.332132
-0.352446 -3.49731 4.35574 0.796626
-0.0975542 1.56572 -0.919943 0.943506
-0.46143 0.226981 -5.1846 5.18665
-3.76237 -0.940691 1.50616 -3.66869
14.3622 -1.20301 -1.06368 4.2875
3.56558 -0.752379 -0.718694 -0.692239
-1.67593 0.837391 1.92914 -3.18281
0.571813 12.1188 0.135546 0.0324895
-1.24859 -1.22469 6.29358 -2.09013
0.364958 0.698596 -0.161856 -2.11967
0.813745 1.9295 0.0794624 0.420637
0.439044 -0.165333 1.12972 -0.190063
0.708955 -2.01456 34.479 -0.779581
0.755595 0.330023 -1.28305 -0.10856
741.82 -1.28101 -0.990335 3.36707
0.226823 0.198351 -0.318835 0.259701
-0.385753 1.4648 0.213512 0.0820909
0.592374 -1.69466 4.86136 -0.457306
10.2184 -1.88711 2.21578 -0.691495
-0.570748 -0.600729 -0.953211 0.931661
0.23539 -2.26469 -0.108058 4.76701
0.522197 5.01185 1.18252 -0.689976
4.67745 -0.081572 3.36198 1.18692
2.57491 -1.23131 0.33381 2.2324
-0.880327 -2.39832 3.21564 -4.47306
-0.0545186 -2.09768 4.29063 3.62909
9.50623 -3.92849 1.49104 0.423243
-0.136483 1.66041 3.1347 -6.19161
-0.143554 1.76574 24.532 1.01797
-11.5098 -0.820216 -0.725571 0.364256
0.817585 0.608502 0.795156 -0.670107
0.857009 1.43381 -1.89711 0.462302
-0.491758 0.623861 0.111585 -0.575909
-1.76476 -1.88949 0.00923799 -0.814942
0.515647 -0.317105 -29.8712 6.5085
0.522856 0.151822 -14.5102 -0.410362
-1.56197 5.57074 0.821398 0.425291
0.993217 0.85153 5.01725 0.237008
-0.302332 40.6013 0.100776 -1.86692
-0.251609 -0.253802 1.15314 -0.274956
0.253407 1.08626 -0.791641 0.203377
69.1879 -1.90244 1.28274 0.985731
-0.0508424 2.28316 0.138176 -1.90395
-6.14261 0.252792 -0.290651 -1.10534
1.75903 -1.17089 -7.16563 0.212459
-0.507123 0.371374 -0.701508 -0.896426
1.092 -0.503821 0.914011 3.23538
-92.8759 -4.83317 -0.0118009 -8.72499
-1.41043 4.73813 -3.47577 0.317016
-0.263441 28.9367 -6.9085 -0.231499
1.30169 0.323115 2.73719 0.419933
0.561935 -0.549311 -2.75894 0.389639
-6.80056 -2.97527 -1.40753 -0.346432
-0.508518 -0.864957 -3.1795 1.37026
0.386182 0.150873 0.0633448 -28.29
-53.8242 -11.6312 1.35594 13.2316
0.458089 -0.20505 5.89142 1.25771
-0.75028 0.619658 -0.822774 -0.149091
-3.68658 0.52248 0.293503 -1.78234
14.8346 -0.67976 -1.71508 -2.60671
-11.5019 -0.29132 0.565945 -2.44914
-0.266707 0.245232 1.60195 0.554654
0.0397901 -3.21107 0.168952 0.327802
-1.107 -1.14516 5.18402 0.395585
-0.746776 1.02227 0.154246 -3.73408
-0.340017 0.068437 -0.773202 1.49166
-13.1773 -0.0124349 0.00545889 0.227899
-0.867401 0.0256852 1.34673 2.41713
-0.611303 -0.862742 0.261266 6.76995
-0.208675 2.0902 0.384022 0.279307
-0.235002 2.06403 1.34598 -5.53785
-4.50909 -0.908796 -0.27664 -0.104281
4.06251 2.3046 12.9238 32.9197
-1.69685 -0.412265 5.69169 -0.669159
-0.609235 10.0863 -2.10172 -1.89375
0.535875 0.327651 -0.499509 0.342585
-15.5606 -1.492 -4.87938 -1.44
0.239654 -0.428812 0.720666 -0.322937
0.232693 2.86045 -2.00269 -1.26551
0.10791 -0.746306 -8.54542 -4.04473
0.0574675 -0.544262 2.84398 12.0707
-0.700801 -0.085031 4.18217 -2.60398
-0.37399 -0.942284 1.16777 -1.03914
-1.12881 -0.741979 0.0223814 2.34029
-0.665027 -2.21529 -1.57807 -1.65032
1.69856 -0.928767 -0.485703 0.396927
0.288038 -0.605454 4.21918 0.631465
1.30613 0.734915 -1.50788 -4.23072
-0.717442 -0.397107 -1.00622 1.00133
-0.723046 -0.303119 -1.15908 10.8375
2.89999 1.86805 10.0923 -0.911485
1.46615 8.8386 -0.85584 1.04626
-5.54795 4.83865 -1.32691 -0.742177
-3.33945 1.28868 -0.335168 -1.71016
0.20904 1.10773 4.88505 -18.9907
-4.91072 -0.775563 2.0353 -4.27845
-0.22045 -1.72854 -16.6671 -0.307786
-0.637787 -5.16259 -0.0783954 13.2163
-3.98279 -1.19271 -0.749445 2.27585
0.463155 3.95345 0.822533 -1.95929
2.30562 -2.23798 -3.53866 -0.566801
1.55263 -0.989626 0.493726 -0.350233
-0.0367262 -2.84874 -2.09956 0.914909
-15.7328 -0.961226 8.39286 -0.680915
0.555921 5.54685 -0.210977 -3.99281
13.5876 0.150016 0.473298 -0.384351
0.223807 4.57588 0.237729 0.343313
-0.887777 -3.55364 -0.527534 -0.612532
9.34779 0.469669 -4.66017 1.56557
0.320979 -0.36728 5.6114 2.03042
0.899643 0.197642 -0.0688312 0.447528
0.407181 -0.838488 0.232513 0.673115
-2.12027 12.0542 -3.45232 0.245656
-0.453914 -0.159951 -1.02025 0.738904
-1.9763 -2.66637 -2.66923 -1.0598
-0.594727 -1.13214 0.52695 -1.39569
1.23378 4.44845 1.42089 0.597639
0.0802151 -1.40516 0.102194 0.220618
-1.17861 3.35525 1.41532 -0.105528
-2.62667 -1.73598 -0.279696 0.525112
3.67683 -0.764125 -20.6399 -2.35303
0.369724 -0.92807 -1.87814 0.392216
1.68222 -0.106928 0.547013 1.02938
-0.772113 13.746 1.45295 -1.07397
2.31141 -1.12954 0.397552 -0.103436
-2.44371 0.392943 1.84196 -3.80845
1.42102 1.08532 -1.97177 4.08769
-0.378388 -0.206561 -1.19742 2.58126
0.356406 -1.6183 -0.235774 -3.07858
0.284902 0.479765 2.93983 3.26645
3.15956 -2.26781 0.850184 -0.144372
0.125919 -1.35171 -0.281293 -1.22955
-0.655061 2.28673 -1.97427 6.63136
2.12181 -4.81191 2.59185 -0.635566
-1.06949 -54.2846 0.242162 1.01863
-0.88325 0.266461 16.7205 0.683244
14.5174 -0.110306 -0.0810448 0.632463
4.94886 0.0776167 -1.13914 -0.524038
0.451205 -0.731243 0.418479 -0.206276
-6.29304 -0.742764 -2.06159 0.566284
-0.983282 0.257264 -1.75977 -7.63151
0.816264 1.83581 -2.70365 -0.988967
-6.19085 -0.561568 -0.44139 0.718385
0.162123 -11.4442 0.835043 1.27646
1.57511 5.07045 5.31222 -0.959825
0.326065 1.42288 0.837672 0.185057
-0.567703 4.78434 0.171044 -3.27505
1.14579 0.0985827 -0.761769 0.760967
0.592097 -1.40824 0.179313 0.130874
-1.51806 -0.64341 1.61167 0.5746
-1.80816 0.750079 0.744896 0.0333939
-0.629105 -2.06502 0.572041 -0.808657
1.73432 1.23123 -5.45283 -6.71382
-1.51771 -1.01296 -0.251669 4.09238
-0.086221 2.4367 -505.486 6.78831
-0.0623028 -0.480492 -0.361221 -0.650491
2.71141 -1.47002 -0.0137002 0.662366
-2.35223 1.49803 2.09226 -3.81163
7.08397 0.781845 2.80209 0.525012
-1.20776 0.730916 0.0987285 -0.699976
0.527835 2.12449 1.24975 -6.11209
-3.48856 -1.85135 0.893016 0.0808884
-0.284581 7.1185 -0.796283 -0.646689
-0.885525 -0.3705 -0.842643 -2.773
0.421469 -0.451562 -0.182122 -0.531176
-0.0415412 6.34639 1.11996 -1.19694
-9.44164 -0.255762 -14.0201 0.553871
0.400643 -0.952197 3.5809 -0.180539
-0.65714 -0.482028 0.389041 2.7265
-1.68904 0.350865 -0.298988 -0.20003
-1.51727 -19.6333 -0.146936 0.0233141
-2.60685 -1.26408 -0.315593 2.30334
0.372455 1.65104 4.87101 -2.4973
0.00345273 -0.563786 0.557078 -0.221439
-0.211356 2.47068 -0.310187 0.191726
-0.97037 1.45478 0.261976 -0.96834
2.00259 0.870885 1.48479 -0.203773
3.82233 1.37615 0.558745 2.66526
-0.0927095 3.86268 -0.66137 0.174314
-12.6044 2.02114 -3.88929 -2.80477
-3.77962 1.19417 -0.404506 22.0149
-1.08362 -0.814854 -9.80478 0.176461
0.438567 2.06161 -0.489277 -1.16103
14.859 2.22625 -0.491643 -0.494268
0.784008 0.0361032 -6.907 0.469885
0.174288 -3.15317 1.22975 3.66222
0.56137 0.456274 1.44864 -54.1886
-2.66667 1.13083 0.334339 1.36546
-0.151575 0.828904 -4.10395 -1.15118
0.322735 0.808871 0.146006 -0.23898
-10.6746 -0.802629 0.572908 -0.560077
-0.184859 -1.29623 1.32581 -3.7211
3.89888 -0.283702 1.07475 0.0366122
-0.693958 -1.52367 2.8574 0.730407
0.269357 0.880003 -0.857965 -2.92458
0.844706 -3.54925 5.01736 -1.51803
0.944552 -0.166675 26.6973 1.1397
0.733623 0.470196 0.302592 -4.9288
-14.7092 0.138123 -0.319045 0.111332
-1.14563 -1.32793 0.0446338 1.1706
1.58072 0.326913 -0.858469 -1.40212
-1.32002 -5.92512 -1.98104 -0.477934
5.02497 -9.63341 -5.21311 -7.00053
-3.13872 1.06304 -0.758351 -0.618698
-5.41032 135.449 -0.0747397 17.5724
-0.0073513 0.58607 4.36389 -0.104174
-17.9181 -3.7703 3.57571 5.24829
0.879561 -2.22719 -4.64306 -0.471402
-0.494191 0.256329 0.681073 1.8214
-1.54468 -0.446314 0.861675 -2.46505
-1.84553 -0.476868 1.03939 5.23147
0.121031 -0.438143 -1.44365 -1.75579
0.720064 -3.53018 -0.0519324 1.05983
3.02866 -0.0310359 -0.833927 2.32666
-5.08189 -0.0506204 5.43867 -1.19564
-0.119244 -0.0930373 -0.836959 -2.34792
0.188101 -2.57925 -4.3667 -0.244544
8.38882 -0.385853 -0.0865694 0.670617
0.977498 1.85814 -3.43857 1.10738
-22.0088 -0.215 0.0222141 -0.904645
75.4727 6.46992 -8.48083 -0.941105
-1.04536 -2.00647 -1.73013 1.15993
1.83822 -0.469246 -0.813027 -16.8628
1.74913 -39.932 -1.17404 -0.0512125
-6.50423 -3.27517 0.292641 28.8452
-0.596115 0.016339 0.361823 0.200215
0.297011 0.559198 2.42769 -0.298795
-1.34152 -2.44619 -0.434699 -0.324949
-1.82101 0.97135 0.686154 0.9419
6.47968 25.2188 -3.19151 0.960469
-23.5779 -0.404393 2.12298 -0.589723
-0.133319 0.963179 2.05408 0.688067
1.05953 0.225292 14.7906 -0.160335
0.599219 -1.7978 -1.51927 0.372989
-2.80176 3.92565 0.459797 0.0817796
0.483467 -1.98173 0.636515 -5.47686
1.71884 0.0651157 0.194094 -0.193565
-0.154788 0.738686 -0.593115 0.841171
1.56058 0.0175494 2.02243 -0.460195
-62.2056 -0.43472 2.2506 -1.04443
-0.977871 -10.0605 2.56827 -2.4487
-0.299027 2.51738 -6.89541 5.30512
-0.77807 0.313433 0.635948 2.186
-0.923921 0.302943 132.171 0.562986
-10.254 0.613894 1.99163 -0.0141265
-6.33162 -1.54387 -0.0610423 -0.792242
5.84613 -105.598 0.139328 -0.579371
-0.514042 1.63589 2.55704 4.53955
-0.974051 -0.288577 1.87045 -0.726622
2.11891 0.854307 -2.43068 4.27448
15.1869 0.231576 0.612081 1.85038
5.28511 0.764 0.495376 1.25156
0.132893 -0.882747 1.45085 -1.04086
-0.643296 1.03638 -4.47963 -0.344522
0.132534 0.906722 -1.57153 0.0544928
-1.12814 -0.941712 0.995891 3.45342
6.06691 -0.174148 5.42384 -1.68323
-0.0793758 -0.761234 5.87397 -1.19007
1.7894 0.0948739 0.29709 0.669931
3.58824 2.16886 -0.198658 -0.590868
0.442049 3.17916 -0.42926 1.50773
1.02897 2.72859 2.71337 3.3335
-2.62982 -0.512834 -0.618527 -1.70356
-4.29579 -0.119932 -0.667462 4.9743
2.58206 0.145363 0.905932 0.119599
2.18839 -0.758214 -0.0313076 141.219
0.0686812 0.636955 -1.47926 0.317666
2.29114 2.64031 0.37668 0.0435896
-1.26838 -0.486964 -23.0145 -1.7062
-14.9329 0.862979 4.0935 -0.718574
3.2374 6.42821 -0.374913 -2.34396
0.675731 -2.6826 -0.482577 -0.823609
1171.7 3.79092 0.0532456 2.19854
-3.82055 9.51091 -14.5142 -0.663673
0.509564 0.00168526 0.223897 0.047454
-0.431381 1.37808 -1.93764 1.40926
-0.870382 0.878359 -0.202923 1.22422
2.22124 0.904963 -0.0938144 2.13056
76.1828 0.513849 -1.91671 -1.0333
0.456346 0.0142013 -0.0140778 -0.104681
0.0613126 0.0184496 -1.25306 3.06812
1.37274 0.273694 1.43025 -0.563565
-4.12329 -0.0683848 -0.666216 -0.199677
2.7043 -9.17102 0.357311 -4.84999
0.140106 -1.42106 -0.830253 -0.0294756
29.5726 2.777 1.03599 0.14912
-1.56016 1.39339 0.924588 5.26461
0.799518 0.374346 0.41043 -0.575843
13.3751 -0.833536 5.92735 -0.572761
0.203644 -2.0893 -0.572975 -0.838007
2.56657 2.58303 -0.385205 0.216746
-2.04586 4.11956 1.76888 -3.57918
3.88533 -3.37944 0.29825 0.0231239
0.272899 0.835249 -0.269479 4.10676
-2.10897 -10.2476 -0.414817 0.966143
0.922238 11.9476 65.7616 -0.103295
1.06053 -1.6541 0.541287 -9.3243
-1.33827 0.268811 0.414923 -0.513192
-0.513341 -2.37342 -1.6754 -0.115583
1.03741 0.3986 0.83503 -0.627793
-2.15838 -0.00391805 0.955108 0.453871
-22.6285 -1.87837 -3.38161 -0.702895
-3.27657 -0.63219 0.761063 0.114373
-3.73801 0.0939467 -2.76373 1.12298
12.4673 -0.118021 5.54365 -0.381716
0.418084 1.1884 6.8517 -0.180324
4.05345 -3.60964 -0.675373 -1.70391
-1.71673 -0.119108 -1.5923 -0.210639
0.879747 -2.63874 3.6486 -0.462282
-1.37397 -1.09336 1.03278 -0.0115207
0.19614 -0.809921 -4.3587 -0.234683
1.22488 -1.15674 -3.1777 1.45292
-0.471823 -0.832391 -1.84378 5.5359
0.758323 0.0968648 9.462 3.77647
3.37971 0.29042 -0.578939 5.23521
1.66974 -6.1565 -1.69721 4.19254
-5.23999 0.203298 -2.9147 -2.95801
0.657054 3.67144 0.175809 0.573348
-0.763374 -2.3189 -4.07528 0.11692
3.01135 -3.78029 -0.186543 0.836431
-0.5624 -1.25477 -0.760015 0.0722096
1.51098 0.627478 0.154368 -0.300565
-0.871302 -0.118486 -2.74398 5.42777
-1.73742 -0.861117 -11.9035 4.99745
