N1 N2 N10 N100
0.143438 0.42836 0.996985 0.878882
0.175956 2.01514 0.806001 0.873835
0.112876 1.15525 1.09461 0.898369
1.89843 1.50804 1.25924 1.09291
0.429848 3.10427 0.631789 1.06072
0.0685747 1.60601 1.14431 1.04287
0.0494677 0.969156 0.355437 1.17371
0.813195 1.67847 0.41721 1.00141
0.0190758 0.950204 0.882488 0.981159
0.465969 0.300016 1.21434 0.993838
0.9969 0.364905 1.25865 0.844425
1.14725 1.0981 0.877226 1.10706
2.31494 0.0617758 0.950406 0.970895
1.24016 0.490789 0.662616 1.04636
1.90527 0.412642 1.44213 0.867067
0.597545 0.724706 0.767597 1.08226
0.290109 0.906386 1.27855 1.01317
1.28236 0.783754 0.774665 0.978285
0.283495 0.948402 1.52862 0.965331
0.153818 0.747648 1.15925 1.02702
2.44031 0.971099 1.45531 0.976864
0.939343 0.365698 0.882479 1.19706
0.068321 1.1905 1.10365 0.808048
0.292059 0.837681 0.716411 0.91884
0.373688 0.28294 1.44171 1.19825
0.778487 0.68277 0.701093 0.973814
2.74226 1.98788 0.658143 0.942051
1.50824 0.967251 0.950785 1.02733
2.59465 2.27696 0.896736 1.29247
1.08651 0.325121 0.758935 0.808674
0.142557 1.20429 0.739125 1.06819
2.90376 1.55071 1.23698 0.87491
1.01568 0.71081 1.40242 1.12859
1.49122 1.32021 0.742271 1.05326
0.261248 2.02353 0.802577 1.0161
0.819058 0.347465 1.05798 0.980283
0.36292 1.42401 0.956762 1.00801
3.24794 0.938092 1.41052 1.02214
0.528366 0.724507 0.594397 1.13026
2.02834 2.3526 0.649294 0.96381
0.803483 0.580405 0.994245 1.10723
1.15137 0.539099 0.898505 1.11365
0.183314 0.333943 1.27312 1.19652
0.0556034 0.49165 1.03813 0.897041
3.79025 0.489245 0.881575 1.06998
0.969055 0.75448 1.17165 0.966215
1.859 0.83926 0.793122 1.0149
0.551062 0.909266 0.931142 1.02523
0.197793 0.769841 1.68216 0.883133
1.63748 0.27338 1.08704 0.949209
0.0268659 1.28523 0.872584 0.720522
0.135078 0.867235 0.826412 1.07179
0.0271292 0.954877 1.30192 1.05126
1.2274 2.63672 0.963536 0.977079
0.0500991 1.66194 0.98281 0.907604
0.277476 1.22323 1.2517 0.91195
1.94569 3.35116 1.24945 1.04541
0.885608 1.43161 1.32476 1.04956
1.229 0.374074 1.10584 0.96097
1.65179 0.544078 1.21973 0.947127
0.558229 0.560531 1.65926 0.894692
2.20052 1.38913 0.812125 0.856486
0.0488277 1.67376 1.01701 1.04561
0.746091 1.42192 1.09154 1.10115
3.87584 1.22312 1.10519 0.756069
0.163085 0.664298 0.791829 0.853569
0.121824 1.94565 0.945366 1.01418
0.30422 0.831731 0.924079 0.881332
0.143151 2.00949 1.0987 1.05721
2.93271 0.572185 1.0634 1.02001
0.962149 1.06268 1.08815 0.921347
0.120089 0.89815 1.2618 1.08499
0.0982207 1.03229 0.668818 1.13137
0.0483626 0.194471 1.06841 1.03953
0.386074 0.958426 0.772346 1.00108
1.41095 1.21843 1.13284 1.06651
0.057108 0.559447 0.867509 0.992698
0.0586447 1.77217 0.92844 1.03588
1.84032 0.171675 1.03384 0.814091
0.754676 0.461174 1.12275 1.02539
0.496769 3.42083 0.808682 0.894166
0.877253 0.349854 1.87696 0.919848
1.06584 1.00883 1.48786 0.962123
0.561025 0.90598 1.21114 0.822276
0.330439 0.79791 0.623175 0.912009
2.31325 2.57305 0.683307 1.03815
0.0390362 0.295257 1.36395 1.09451
1.47576 0.941962 0.697747 0.89345
0.668675 1.13899 0.891251 1.13996
0.341643 0.8167 1.01999 1.00323
0.200476 1.37392 0.470209 1.06492
0.338065 1.0656 0.799269 0.888084
0.0910197 0.480816 1.09287 1.06413
0.0485706 0.369177 0.996151 1.03596
1.56865 0.11453 1.28725 0.955805
2.21851 0.504181 1.02268 0.909258
0.857754 0.120201 1.09372 0.898007
0.586931 1.62445 0.648529 1.118
0.258505 1.17082 0.868109 0.871123
0.390038 0.649668 0.488747 0.9076
3.58683 1.11434 1.01719 0.849217
1.66251 0.758831 1.08253 1.04385
0.245657 0.577049 0.819707 1.03928
0.88589 1.05884 1.15709 0.86502
1.15088 0.362662 0.720954 0.822065
0.262647 1.30246 1.20378 0.971757
2.00556 0.410494 0.745582 1.054
3.42337 1.30101 1.11187 0.990169
0.0434545 0.561569 0.826355 0.892722
1.77255 0.581238 1.09073 1.03976
0.0472382 0.885381 1.00849 1.02413
2.59679 0.980727 1.45069 0.829803
1.66327 0.931105 1.76326 1.17833
0.0181193 0.676166 0.640657 1.04223
0.357943 1.54977 0.889796 0.82749
0.145701 0.604434 1.61059 0.839174
0.907405 3.02804 0.817274 0.894556
3.97652 0.279456 1.8346 1.00093
0.507007 1.27722 1.05551 1.01826
0.0825068 0.435636 1.51303 1.03514
0.282846 1.15459 1.35546 0.949339
0.799921 0.273172 1.50354 0.957081
0.251504 0.947841 1.24192 0.929871
0.0802542 1.35407 1.17101 1.04445
1.41851 0.299214 0.547642 0.888453
2.21128 1.49721 0.798586 1.09642
0.556008 0.570945 0.564657 1.06474
0.796318 0.916458 0.618948 0.848837
0.365337 0.534509 0.864176 0.97856
0.543359 1.08023 0.654824 0.940482
0.135442 1.34181 0.992978 0.989379
2.73814 0.179203 0.929557 1.06057
0.508414 1.03391 0.843606 0.969991
0.402167 1.41556 1.12501 0.900033
0.218423 1.94813 1.2112 1.04994
1.13488 0.261982 1.52088 0.892892
0.10303 1.67966 1.27535 1.098
0.0506662 0.248411 0.705066 0.876115
0.866638 0.72931 0.843544 1.2146
0.624635 0.93362 1.58295 1.05971
0.59548 1.13321 0.851091 0.998807
0.063323 0.807211 1.25555 1.13643
0.372764 0.278473 1.14303 1.0986
0.676536 0.411008 0.975506 1.0366
1.44299 0.464892 1.51959 1.04489
1.12838 0.671093 1.07547 0.945872
0.259912 1.28839 1.4495 1.16296
1.19645 0.101804 1.313 1.03523
4.02922 1.57252 1.09891 1.00704
0.331497 1.94293 1.26633 1.17169
2.35056 1.73158 0.580016 1.04255
2.02828 0.659218 0.665213 1.11509
2.13646 0.242043 1.23682 1.0455
0.324535 0.0680211 0.405984 1.11367
0.211134 0.919315 0.83093 1.02968
0.722322 0.346318 1.65943 1.01599
0.202865 0.533887 1.26628 1.05966
1.70349 1.37148 0.899692 0.81322
0.939111 0.191306 0.594694 0.950651
2.25355 0.260056 1.18377 1.07394
0.542907 1.53286 0.868392 1.0857
0.308802 1.49429 0.889576 1.10857
0.186844 0.323728 1.93475 1.0885
0.0308414 0.443846 1.18109 0.987215
0.63393 0.323545 0.887507 0.871066
0.441279 0.937991 0.673817 1.17719
0.0949825 0.378212 0.981968 0.992554
1.87895 1.38641 1.03525 0.796032
1.37489 1.08586 0.969602 1.03922
2.3142 0.521569 0.794787 0.984251
0.451511 1.32374 1.29705 0.989241
0.721693 0.461483 0.532136 0.987844
1.00793 0.887949 1.11132 1.20806
1.01244 0.397536 0.901335 1.15286
0.994941 1.20946 0.880632 0.790422
1.24095 2.77577 1.62624 0.861358
1.67246 3.7276 1.1859 0.985764
1.66062 0.460105 0.889613 0.909317
1.50534 0.511722 0.695279 0.936871
0.137694 0.769018 1.63416 0.978716
2.7137 1.01751 1.51638 1.19001
0.394734 0.222637 1.28267 0.909209
0.0644282 1.36024 1.42022 1.04976
0.492257 0.981288 1.47606 0.892269
0.781255 0.0698895 0.920417 0.82067
1.57902 2.19392 0.630532 0.925496
0.226612 0.682936 0.968204 1.11762
0.234449 1.1917 1.13288 0.807327
0.640942 0.830064 1.09701 1.03297
0.735311 0.765296 0.93312 1.12387
0.172824 0.911876 1.35509 1.01466
1.68038 1.01582 1.02999 0.937234
0.0317581 1.18888 1.44824 0.926773
0.191153 0.68589 1.05354 0.932463
0.701427 0.126815 0.823643 1.14999
0.00247477 1.8639 1.10703 1.05685
0.251078 0.629763 0.896007 0.994475
0.304749 2.15462 0.780479 0.845952
0.288319 0.780984 1.06415 1.09046
0.0624259 0.676093 0.851059 1.13618
2.45707 0.954024 0.771048 0.841844
0.37913 0.343749 0.935964 1.04464
0.489328 1.00432 1.03946 0.833364
1.80338 2.18469 1.00579 0.835238
0.316986 0.440857 0.802972 1.01882
0.346385 1.16296 0.86005 1.21824
0.756082 0.605055 0.753602 1.15002
0.275244 1.07335 1.29297 1.00272
1.0922 0.643773 1.55063 0.924672
1.13809 0.738795 0.68791 0.952754
0.111028 0.412754 1.02785 0.790307
0.718803 0.325604 1.24485 1.22671
1.53919 0.97272 1.49606 0.984672
0.429273 2.62065 0.698482 0.993155
0.0613738 1.06256 1.40418 0.971453
0.625126 1.22643 0.593559 0.958776
0.362374 1.16316 1.04618 0.961151
1.46863 0.563144 1.05779 0.951224
2.48247 0.693745 0.907301 0.995107
0.543494 0.853309 1.1153 0.994094
0.343679 0.15525 1.59818 1.11128
1.41853 3.10232 0.807624 0.80852
0.0237101 0.42935 1.36218 1.00242
0.642891 0.562953 0.96103 0.947973
0.235116 0.640761 1.53643 1.05077
1.10637 0.232974 0.963866 1.10549
0.380564 1.55602 0.787018 1.1841
0.295576 1.00745 0.692745 0.938067
1.0022 0.722866 1.58154 0.812354
1.58019 1.98978 0.623205 1.02102
0.282919 0.348172 0.733785 1.05824
1.09714 0.983099 0.592241 1.00162
0.396443 1.12189 0.88303 0.993217
0.706234 0.589969 0.579003 1.17732
0.302334 0.229906 1.80221 0.877302
1.00275 0.22867 1.02972 1.11612
0.00733069 3.57348 0.605255 0.81452
0.409828 0.587141 0.753575 0.992916
0.44969 0.785302 1.66475 0.892173
0.199906 0.515113 0.524245 0.997035
0.195732 1.91369 0.99905 0.986895
0.155505 0.451018 0.602152 0.884538
1.21825 0.862706 1.35269 0.98869
1.81792 0.723636 0.684243 0.939835
0.0277425 0.285665 0.747262 0.890471
1.23279 0.428222 1.11678 0.99988
0.475809 1.08554 1.05263 1.01476
0.634393 0.826131 1.24988 1.14455
0.774211 0.217791 0.850473 0.910544
1.05289 0.864291 1.24434 0.924593
1.7979 0.29514 1.02112 0.928048
5.23863 1.03913 1.53641 1.10924
1.40857 0.616801 1.476 0.946195
0.312562 0.506871 0.501251 1.06273
1.03169 1.23142 0.977996 0.917065
0.387294 0.298354 0.538393 0.97814
1.01762 2.8865 1.11088 0.944983
1.21092 0.410044 0.784705 1.16623
0.464089 1.41476 1.09552 1.01518
0.848396 0.151766 1.30039 1.10746
0.0409389 1.48649 0.894162 1.12131
0.343715 0.846484 1.42264 0.973759
0.558136 0.262118 1.54006 1.00578
1.25265 0.367274 1.5537 0.952584
0.0697774 1.19458 1.06316 1.14183
2.72439 0.757628 0.774523 0.932149
0.259797 1.62365 1.78172 1.02239
1.20998 0.279851 0.883614 0.813741
0.430055 0.619346 0.518412 1.09658
5.3851 0.74346 1.17724 1.05946
0.667747 1.5147 1.05828 0.88781
0.0405781 1.05882 1.33853 1.07597
0.586492 0.592723 0.843321 1.03556
0.703076 1.53935 0.624608 0.988127
1.20521 0.838051 0.69589 0.966371
0.158937 0.93041 0.958647 1.0457
0.871315 1.82912 0.557417 1.055
0.19316 1.37739 0.567551 0.839262
0.0542756 0.0728486 0.932576 1.07947
0.279663 2.5482 0.52581 1.02266
0.122048 2.01329 1.74372 0.889613
0.920549 0.263658 0.807557 0.927726
0.145656 1.0204 1.86989 1.10902
2.2007 1.14959 0.96333 1.08193
0.0531713 0.581991 0.694238 0.901874
1.6778 0.438196 0.909814 0.965086
1.25467 0.377233 0.869391 1.11294
0.302055 0.434003 0.586402 1.08248
2.0856 1.3366 0.86495 1.16547
0.68849 0.790494 0.808796 1.13014
1.66924 2.25214 0.94727 0.884111
0.351001 1.16202 1.20754 1.08775
0.0253098 0.109075 1.30136 1.14401
0.350329 1.4384 0.705023 1.0334
0.989839 0.718767 0.791669 1.02707
1.28522 1.04944 1.04141 1.00076
1.6822 1.85655 1.38698 0.9562
2.08562 0.627106 0.972839 1.01888
0.484826 2.27646 0.821517 1.29621
0.911512 0.274803 1.14014 1.07412
1.41058 0.567351 0.895123 0.860932
0.519245 0.591398 1.22764 1.00173
0.455188 1.17172 1.18534 0.9009
0.493016 1.14015 0.886305 0.859013
3.24869 0.576552 0.669228 1.03369
0.940653 0.817273 0.769299 0.843112
2.46666 0.530208 1.18695 1.00927
0.0121382 1.13089 1.04826 0.942363
0.0410747 1.5314 1.08591 0.932948
0.115176 1.3653 1.09285 0.976962
0.846684 1.37752 1.44704 1.05759
3.1986 1.43607 1.31145 0.987226
0.568365 2.20095 2.06275 0.925068
3.0348 1.07777 1.50505 1.13131
0.0291912 0.630623 2.09039 1.01777
0.281706 0.449194 1.09203 1.01701
1.39268 0.974721 0.82019 0.860317
0.433743 0.435582 0.755131 1.0575
0.429292 1.36902 1.50124 0.904962
0.0438093 1.5512 0.81549 0.844471
0.212573 1.20577 1.19077 1.0701
0.17728 1.04327 0.967314 1.11069
0.272128 0.534975 1.51335 0.982703
0.424196 3.10911 0.920266 0.994623
1.40905 2.40243 0.832184 0.981804
0.784252 0.97766 1.23614 1.01547
0.0216429 0.910857 0.524426 0.97513
2.23164 0.614371 1.10769 0.883506
0.553675 2.39584 1.30103 0.972483
0.000605315 0.509413 0.817604 1.09531
2.41735 1.46381 0.91902 0.924054
2.1673 0.241516 1.40254 1.20283
2.7595 3.17931 0.789979 1.11604
0.253228 0.616752 1.07925 1.0452
0.780416 0.515209 0.858549 1.13648
0.251654 0.277656 0.969841 0.817254
2.24569 1.09225 1.13409 0.892223
0.237863 1.47812 1.13695 0.931007
1.22719 1.59183 0.52574 0.893073
0.393471 0.728814 0.85677 1.15658
1.99497 1.69024 0.481422 0.953169
0.714718 0.112544 0.714061 0.922762
0.565843 0.833529 1.13205 1.01843
2.62872 0.396781 0.874612 0.944121
0.362233 2.14077 1.14043 1.16807
0.168073 0.154963 0.727969 1.01915
0.992277 1.79988 0.854162 0.882008
0.0495938 0.728737 1.17806 0.954667
1.87628 0.849174 1.56634 0.991679
0.433285 0.97983 0.976462 1.03096
1.00477 0.969334 0.802276 1.00402
1.81949 1.01176 0.508189 1.08327
5.3282 0.922739 1.36296 1.0669
0.0499406 0.251425 1.38904 1.01791
0.0629948 0.788742 1.22804 1.04067
0.0390235 0.474432 1.09019 1.00313
1.56476 0.323108 0.644062 1.09568
0.410483 0.967867 2.22424 0.974055
0.130017 0.548491 0.600555 1.10143
1.42034 1.54657 1.28703 0.91312
1.92257 1.95511 0.775029 1.09448
3.16473 0.697227 0.933022 0.887407
0.42496 0.0856473 0.94289 0.943592
0.595216 0.48066 1.34642 1.00804
0.457184 1.66002 0.698389 0.903102
2.15663 0.678409 0.708847 1.07358
0.748522 3.85046 0.898238 0.875244
0.0021807 0.819538 0.876829 1.06629
0.538002 0.35256 1.27013 0.77569
0.890449 0.878829 0.541063 0.950094
0.876718 0.211234 1.53375 1.02691
0.532518 0.917482 0.879401 1.02948
0.780285 1.56373 0.978749 0.838785
3.4454 0.338013 0.950753 1.08546
0.424276 1.45727 0.969555 1.00954
0.442768 1.13256 0.816826 1.04129
1.05433 1.49929 1.24355 0.899074
0.287606 0.340515 0.685869 1.01794
0.444929 0.417838 0.718555 0.975133
0.430588 0.284173 1.11657 0.952121
0.679266 0.607057 0.879598 0.961432
0.259507 1.81023 0.853385 1.01896
0.893457 1.75165 1.47385 1.04366
0.00885303 1.06845 0.964976 0.994372
1.87968 1.77364 0.635481 0.9205
2.09494 0.0585977 1.1904 1.02642
0.132293 0.0730247 1.14352 0.910316
1.34378 0.435227 1.01334 1.02864
0.423769 0.838126 1.32236 1.06566
0.355649 0.34792 0.512195 0.940779
2.78432 0.659729 0.736198 0.956872
0.352008 0.115355 1.34295 1.05238
0.511175 0.624349 0.985543 0.904673
3.44289 1.30868 0.96037 0.969529
2.02913 0.240416 0.95128 0.940224
2.09734 0.534317 1.0127 0.926979
0.0116909 0.750693 1.03711 1.11593
0.648015 0.653795 0.881746 1.14537
0.872743 0.457555 1.66986 1.09783
0.520055 0.359647 1.02729 1.00419
0.150808 2.39839 0.757735 0.996601
0.549258 0.469458 0.776088 0.97283
0.893542 1.32178 1.51141 0.975114
0.631924 0.351568 0.896576 0.997461
1.2418 1.83409 0.832578 0.976326
0.643582 0.483447 0.601277 1.03401
0.0880097 1.02975 0.697092 1.05589
0.0535955 0.283955 0.726776 0.85529
0.0665511 0.773786 0.710416 1.07585
1.81005 1.91883 0.705836 0.947461
2.04837 0.811505 0.681538 1.13152
0.0657398 1.22494 0.773172 1.01972
0.623034 0.664496 1.37348 0.82901
2.5598 0.530048 1.04766 1.06803
0.757614 1.59948 0.727023 1.03208
0.0822679 1.41299 0.958386 1.0301
0.0598663 0.533345 1.46806 1.05441
0.956994 1.23922 0.773042 1.00795
0.92412 0.754532 0.457305 0.878008
0.401099 1.82294 1.6222 0.85019
0.0160457 1.99969 1.64454 0.966335
0.728202 0.67233 0.877592 1.07678
0.317047 1.95403 0.864463 0.890313
0.637312 0.126575 1.34623 1.06773
0.35748 0.478132 1.06219 1.15045
0.553218 0.121196 0.769018 0.87722
0.935058 0.923495 0.630005 0.688634
2.55023 2.63336 0.985529 1.11676
0.301175 0.713253 0.976721 0.873553
0.3079 0.499196 1.63791 0.903596
0.508929 1.27963 0.868426 1.06881
1.4463 1.344 1.47391 1.25849
1.00629 0.836983 0.728523 0.956228
2.59849 1.1256 0.801527 0.862996
0.633186 0.899175 1.11553 1.12679
0.366216 1.72938 0.831506 0.936465
0.274594 0.46415 1.07681 1.1579
0.14579 0.262608 0.829284 1.02325
3.95411 0.444208 0.846393 0.946477
0.0567348 1.46969 0.603656 0.993767
0.190434 1.01936 1.49098 0.953854
0.801479 0.935717 0.59578 0.885394
0.684299 0.456678 1.11643 1.0111
0.400538 2.00323 1.11554 0.955513
0.379828 0.516276 1.18521 1.06277
0.928646 1.249 0.839352 0.853485
1.66967 1.59521 1.1015 0.968359
2.2532 2.00242 1.40928 0.947346
2.04566 1.3773 0.907068 1.03891
0.129058 0.240848 0.998787 0.969915
0.197434 0.135165 1.34488 0.980488
0.692651 0.660865 1.01129 1.16069
3.43515 2.01769 1.22654 0.896229
0.0614968 0.564567 1.59684 1.08372
0.180225 0.373548 1.34772 0.864988
0.256223 0.592691 1.9306 1.01818
1.05231 0.390139 0.834477 1.12747
0.700033 1.185 0.994435 0.914741
3.79975 0.555634 0.918245 1.17971
0.0189688 1.59076 1.15791 0.965014
0.0746653 2.65691 0.685941 0.892209
1.79561 0.528528 0.893336 1.11881
1.1316 0.532399 1.21863 1.18468
0.225402 0.566884 1.35397 1.03871
0.0259011 0.311992 0.696638 0.990352
0.274734 1.26355 0.727654 1.13272
0.892387 1.26085 1.18494 1.15311
0.575048 0.201685 1.2174 1.11202
0.313677 2.15425 1.52134 0.81449
1.41508 0.143412 1.03999 0.889415
0.0803219 1.14078 1.41523 0.96199
0.277131 1.0388 0.703408 1.01537
2.04237 0.98361 0.909796 1.0333
0.0603366 0.852811 1.10493 0.942754
0.23776 0.725117 1.08767 1.04711
0.600803 2.00074 0.656586 0.908636
0.310811 0.824331 0.738639 0.810794
0.728534 1.06918 1.07474 0.953577
4.33001 0.679565 1.08655 1.08572
4.18005 0.478941 0.594544 0.884279
0.263658 1.03134 0.687135 1.17209
0.754525 0.526273 1.06665 0.920234
0.657825 0.845241 0.96112 1.05452
1.89417 1.12214 0.741426 1.00791
0.875078 0.358178 0.62002 1.17405
2.15062 0.996765 1.2109 0.874089
0.689695 0.980816 0.903425 1.16638
2.57201 5.1547 0.677857 1.04988
1.10059 0.968566 0.663762 0.96473
1.49899 1.0342 1.26426 0.900341
0.0371216 0.576618 1.36761 0.994858
2.16295 1.39521 1.7755 1.0923
0.406922 1.25444 0.787277 0.998094
2.06166 0.614346 1.31776 1.14347
0.929767 0.513471 1.13905 0.933679
0.618074 0.45755 0.42312 0.981834
1.15543 0.380835 0.408244 0.900711
0.0887981 0.643017 1.21906 1.08268
1.0881 0.476428 1.28034 0.966953
0.615674 1.41429 1.06023 0.986487
0.242195 0.412238 0.76537 1.11009
0.379695 0.317202 1.22579 1.1692
2.51718 0.665848 0.879364 0.994834
1.93498 1.1094 0.632759 0.987727
0.446932 0.836879 1.11155 1.07709
0.783878 0.666696 1.05892 1.21014
0.151661 1.28367 1.20376 0.993642
0.508637 0.116233 1.4795 0.904698
1.52103 1.03661 1.69098 1.32457
2.92531 0.870238 0.840593 0.93418
0.44813 0.151429 0.951389 0.897477
0.117916 2.87782 0.771682 0.919339
0.15911 1.66346 0.858481 1.05829
0.53671 1.49414 0.926219 1.13307
1.65978 0.540792 1.16343 1.09678
1.75155 0.179347 0.700299 0.891653
0.843501 1.01652 0.973882 0.921959
0.129438 3.22285 1.29684 1.00794
1.32821 1.15067 0.665402 0.999807
0.260089 1.4173 1.18203 1.04788
0.331858 0.102602 0.818109 0.931316
1.83205 0.944239 1.44596 0.925916
1.99941 0.899342 0.725138 1.09531
0.204368 1.23416 0.40216 0.935657
0.560741 1.14052 0.985371 0.96187
0.887308 0.701818 1.16164 0.926441
0.264508 1.65977 0.593643 0.93144
0.568171 1.23553 0.541516 1.06501
0.00400472 0.997189 0.811198 0.821053
1.08674 0.556648 1.07596 0.994968
0.240532 0.457984 0.581307 0.85198
1.50165 0.883396 0.940587 0.971254
1.32642 0.462075 1.11485 0.996418
0.377283 1.56467 0.831907 0.869397
0.0017941 2.01259 0.885892 0.823202
4.34719 0.936164 0.834576 0.994088
0.0534219 1.03207 0.974334 1.04561
1.25904 3.42906 0.875024 1.00473
0.831167 0.746931 0.64394 0.945241
2.16527 0.199088 0.885103 0.896054
2.03376 1.3593 1.01787 1.06421
0.397462 3.90688 0.736675 0.940199
2.80169 0.941728 0.808243 0.872013
0.0215151 0.109477 0.673468 0.790811
0.976969 0.907486 1.87186 0.993405
1.1985 2.51619 1.21728 0.945452
0.12893 2.55095 0.870904 0.973106
0.637328 0.658495 0.834955 1.00965
0.756476 0.463771 1.37326 1.07729
1.39035 0.146813 1.24776 1.05155
1.68692 0.563542 0.934539 1.06188
0.576987 1.26802 1.29115 1.10781
0.0800897 0.87389 1.23956 0.997099
2.86631 0.294904 0.755211 1.02456
3.5184 1.19353 1.21164 0.929908
0.308734 1.6178 0.833969 1.12506
0.01268 2.70709 0.724202 0.930044
1.39587 0.437599 0.751353 1.10343
1.36893 2.54855 1.07277 0.932411
0.476862 2.45546 0.469104 1.0449
0.291074 0.851846 1.06688 1.04318
1.74804 0.910756 0.932821 1.13936
1.83179 0.447322 0.768677 1.0583
1.00063 3.52915 1.10025 0.980985
1.05015 1.02825 1.36399 0.893806
0.016085 0.0510554 0.956176 0.856044
1.96953 0.160733 0.690971 1.14403
0.00298652 1.33854 1.08805 1.0126
0.330151 0.971828 0.841771 0.981523
0.389987 0.809112 0.768022 1.16794
0.626234 0.669367 0.904128 1.06555
0.0156859 0.297467 0.771267 1.2088
0.0997458 1.86661 0.793243 1.03326
0.667308 1.81531 0.886019 0.865733
1.4887 1.13699 1.16627 0.827137
0.493625 0.566116 1.02119 0.825142
0.219111 0.709072 1.21792 0.861527
0.379708 1.21914 0.917246 1.09232
0.356268 1.71246 0.521944 0.849426
4.50051 0.483571 1.0404 0.863281
5.26953 1.05074 0.780336 0.846953
1.04659 0.803681 0.549584 0.927693
0.217942 0.302231 1.1182 1.00548
0.292276 0.302388 0.795757 1.13076
0.794495 0.866864 1.24487 1.07955
0.995473 1.07214 0.768025 1.09681
1.26344 0.0505966 0.88791 0.891453
3.33349 0.233278 0.815883 0.83894
0.00391316 0.762021 1.08118 0.908965
0.481683 1.19105 1.15925 1.19765
1.02643 1.61335 1.26137 1.06127
1.86108 1.60836 0.895904 0.926984
0.746204 0.65229 1.29849 1.01217
0.692952 0.741933 1.01267 0.915429
0.271378 0.471042 0.713604 0.922147
0.619765 1.71495 0.786217 0.865718
1.80712 0.105363 1.05615 0.990319
0.834565 1.12144 0.601624 0.932963
1.68022 1.71661 0.719632 1.12376
2.48761 0.971228 1.06818 1.19645
2.06223 0.89472 0.932245 1.00198
0.180392 1.18931 1.0673 1.00675
0.895301 2.32613 0.91112 1.07479
0.693885 0.691643 0.909682 0.857211
0.354757 2.31655 1.12309 0.983826
0.00773469 1.55579 0.877275 0.909306
1.25551 1.0158 0.838121 0.999896
3.17696 1.10965 0.728981 0.924805
0.0459484 2.71581 1.03279 0.948358
1.04632 1.70827 0.897678 1.19291
1.18803 0.646763 1.48533 1.07326
0.14951 1.53715 0.678071 0.979739
2.39681 0.914727 0.832932 0.776652
0.0262212 2.02557 0.708925 1.13389
0.0454638 0.255999 0.954898 1.18066
0.000720374 0.29524 0.932381 1.12361
1.25031 0.650203 0.449688 1.04955
0.491788 1.08809 1.03763 0.910935
1.49364 1.04214 1.05824 0.857041
0.662195 0.625616 1.2356 0.959336
1.54514 0.521125 0.642904 1.16378
0.0542638 0.765207 0.465413 0.964921
1.60183 1.18857 0.370062 1.03825
0.318808 1.64446 1.04337 0.845457
1.49437 0.691767 1.15649 0.937096
0.452356 0.614551 1.6146 1.02485
0.00285914 0.293763 1.17501 0.801657
0.850552 1.97248 0.808485 1.03489
0.0670242 0.83702 0.535077 1.03145
4.90676 0.761841 0.673265 1.09166
0.433371 0.510521 0.61555 1.03129
1.22617 1.82043 1.5629 1.08905
0.771394 0.287355 1.18356 1.02875
0.980978 0.698591 1.68566 1.0336
0.0450137 0.35009 0.677554 0.986171
0.587257 0.585639 1.23859 1.09702
0.0265506 1.94173 0.982491 0.931049
1.34325 0.414008 0.546265 0.947367
0.801443 0.859061 0.971756 1.07756
2.05354 0.506708 0.611973 1.06141
1.16567 0.491427 0.697907 0.825304
1.22417 1.14639 1.44914 0.786365
2.71434 1.21462 0.835708 1.02201
0.590932 1.2098 1.23466 0.836982
0.891606 0.989629 0.735338 0.992414
0.28244 1.37568 0.740706 1.04805
0.855416 0.314681 1.24655 1.06326
0.352023 2.00962 0.69346 1.18945
0.0521724 1.13805 1.67066 0.985848
0.358666 0.317443 0.560001 1.15491
0.905416 0.369034 0.853624 0.805435
0.418921 1.879 0.87562 1.09356
0.968451 0.652061 0.534 1.01109
1.84856 0.575198 0.790762 0.879789
0.587619 0.310524 1.07611 0.970661
0.376801 0.393344 0.896637 0.794136
2.62813 0.278185 0.702846 1.01799
1.55829 0.80938 0.922157 0.964776
0.228958 0.162053 0.743747 0.981628
0.148226 1.05317 1.0715 0.951917
1.69726 0.621822 1.01031 1.05293
0.0974173 0.189716 0.549106 1.00615
0.19224 1.35176 0.81185 0.839287
0.859515 0.743394 1.25864 0.964293
0.11078 0.257059 0.902216 1.1273
1.20911 2.75331 1.00236 0.876456
0.492011 0.110636 0.865806 0.838767
1.21139 0.417502 1.11559 1.09415
1.1133 1.91187 0.794627 0.805867
0.563149 1.01466 1.43236 1.03923
0.816078 1.17547 0.911052 0.987202
0.231323 1.17154 1.29129 0.968096
0.321525 0.469652 1.5509 1.07938
0.0703383 0.712831 0.462352 0.899631
0.00500354 1.25281 0.805276 0.982285
0.264342 2.00666 0.697612 0.846734
0.149117 0.801133 0.937337 0.783275
0.0283739 1.00722 0.88125 1.10164
0.76793 1.15883 0.728711 1.19889
0.171948 0.558543 1.03118 1.02034
1.48557 0.48828 0.901646 0.9003
1.254 0.769799 1.31112 1.04327
2.38246 0.663843 0.904161 1.05199
0.487481 1.83236 0.817943 1.17129
0.304123 0.249734 0.911285 1.08084
2.42849 0.439261 0.900433 1.22531
0.0269709 0.309788 1.29055 0.854579
1.74106 1.94928 0.65092 0.900019
0.0899835 0.812164 0.989609 1.05583
0.0384106 1.72443 1.98217 1.00781
1.32193 1.61681 1.16394 1.02846
0.716643 0.973435 0.685618 0.910067
0.0486902 0.179164 1.29312 0.938183
0.222927 1.3516 0.778042 0.912171
2.12179 0.676865 1.37593 1.08591
